Awareness Overtime,Awareness Total,,Awareness Impact TP1,Awareness Impact TP2,Awareness Impact TP3,Awareness Impact TP4,Awareness Impact TP5,Awareness Impact TP6,Awareness Impact TP7,Discussion Heat Impact TP1,Discussion Heat Impact TP2,Discussion Heat Impact TP3,Discussion Heat Impact TP4,Discussion Heat Impact TP5,Discussion Heat Impact TP6,Discussion Heat Impact TP7,,,,,,,,,,
44.8904729881,37.1471267241,,0.5789887204,0.3704841647,0.4968018513,0.7258901239,0.01924988,0.3727306425,0.8205274149,0.3593773639,0.8783164471,0.3565735335,0.7196096686,0.9385843968,0.7081539305,0.876115662,0.5373594533,0.5887262849,0.119256987,0.1591347781,0.7636416622,0.2887205003,0.9853936261,0.4376911205,0.2912136851,0.7004901127
49.5281656997,26.7465368423,,0.7243848236,0.9133410493,0.8980167833,0.163284328,0.3495302069,0.494194993,0.6934884523,0.8032417438,0.643517127,0.9498454774,0.1898144701,0.1078367055,0.2451265064,0.6702316681,0.8631417051,0.2455122515,0.6587760788,0.7857947092,0.5551239417,0.872718022,0.1979177596,0.0088178335,0.8317745425,0.1637350057
44.4401795844,32.9723937516,,0.6555324309,0.1896340059,0.4644513555,0.3230833161,0.0584421797,0.2464231632,0.5269010208,0.8959733311,0.2068867553,0.8236099288,0.2126410375,0.7791741965,0.826786922,0.7614118141,0.3685600001,0.9528382868,0.0693446675,0.217877193,0.9134672659,0.6032339069,0.7811063505,0.0747910213,0.7644257881,0.4870025577
72.4350038897,46.279651485,,0.4373417712,0.0801156905,0.6290525993,0.0994716551,0.8825681886,0.0321731788,0.0385733723,0.4527167512,0.0542754206,0.1945640348,0.2942692089,0.0434824775,0.6793844772,0.0458574206,0.5790547694,0.8967344104,0.5276987116,0.4143758593,0.3462792724,0.4075289901,0.1825830468,0.0259371839,0.2394425586,0.072052073
71.7589852174,48.7535670521,,0.4463335378,0.5012051512,0.2193708225,0.0980911716,0.4361759447,0.879339809,0.2794972098,0.3158703375,0.1465585778,0.8159267463,0.1152453383,0.7720904615,0.7543812455,0.7057046331,0.380113849,0.8831824833,0.2260288172,0.1143984637,0.7089130624,0.0481943261,0.8485542013,0.0690056113,0.5177053013,0.1773967903
39.9336092606,31.6949802103,,0.152082496,0.9521708359,0.700352683,0.6796079269,0.316484153,0.97382487,0.7331773912,0.0693987865,0.5625920009,0.4520510711,0.3720912365,0.504758484,0.2167133902,0.4251832925,0.0806526462,0.2464595596,0.1069148701,0.4384269389,0.5628608478,0.242279305,0.7005343431,0.7008347136,0.291098943,0.7823967872
41.1874484223,21.5131386389,,0.924601021,0.1922574806,0.7174882456,0.4466990499,0.9243210789,0.7149294577,0.9360191,0.3703941672,0.109512746,0.3306363456,0.9231734988,0.1912431045,0.7148516417,0.1019539695,0.12635777,0.9098859689,0.7570133882,0.5648340359,0.0923141123,0.2941528355,0.7102773049,0.8998524718,0.0317818967,0.388912723
52.5974846095,49.2803647906,,0.4418813223,0.3407255692,0.7020309354,0.1549292338,0.9493951501,0.9612370043,0.7554908588,0.2533543449,0.2246050123,0.6155095219,0.7505516862,0.5169071135,0.1318799129,0.4715921455,0.3497128551,0.704446942,0.5337159415,0.27462494,0.8406090306,0.7225661141,0.0221317722,0.2033805523,0.0070433047,0.615989621
43.7509619327,34.3484808525,,0.5218151349,0.9427721461,0.5500086961,0.2779848137,0.7193959843,0.3849556884,0.7127820317,0.0126473887,0.7429500179,0.192943834,0.4995244349,0.7928440289,0.7668107785,0.3131878535,0.8934250601,0.3007565601,0.2489974561,0.4073727253,0.7782759343,0.6123859161,0.3220397374,0.0887099807,0.8464674993,0.6930389399
182.0894086651,136.9350693308,,0.4527095063,0.7943018577,0.6367457653,0.707734643,0.8621447699,0.1026890842,0.9866738127,0.5186306885,0.3550778195,0.3144840564,0.6075918334,0.640985224,0.1453564162,0.1540300833,0.1939714085,0.3598326851,0.9846734414,0.5213164128,0.4644114146,0.6714668164,0.4023968263,0.3259178354,0.7981242537,0.2069880839
57.1253924737,56.3744547967,,0.1466177202,0.5685166107,0.6786131739,0.3195862888,0.9800127231,0.0006039015,0.9853423235,0.0728938058,0.8288408387,0.8892465606,0.2845533313,0.9546588277,0.9093738331,0.6413441071,0.6619834613,0.7581516409,0.8632843699,0.3005904724,0.3130921254,0.2231315967,0.1219932856,0.2203932667,0.0605037366,0.7088659516
224.7325569725,170.7185097945,,0.6897036969,0.5372929536,0.2037271665,0.3836065488,0.2858263189,0.421963321,0.6228126001,0.1580933874,0.3197269426,0.4686635412,0.8554594332,0.8650690554,0.4842034141,0.9990510677,0.9461889914,0.9924516715,0.8488264055,0.5025542445,0.22654866,0.6147280881,0.2102541884,0.9130417444,0.8269148689,0.0352930993
61.1787130345,40.6882243982,,0.1138589611,0.9303158444,0.6433139836,0.0518746978,0.3994781905,0.1349948283,0.6867821758,0.6878492656,0.3438313734,0.2166396081,0.2281362735,0.6941646398,0.4731189673,0.2375180818,0.9176296608,0.1197532948,0.9015471167,0.4881903518,0.1068184996,0.7727316418,0.6149976706,0.1561363805,0.9290656176,0.450345723
57.1443564359,55.7331687315,,0.4637907652,0.724937472,0.3054600631,0.4025375172,0.7544622243,0.7490613139,0.9345330461,0.6121702882,0.2377061551,0.4080897961,0.4970016444,0.1243652516,0.9781085498,0.0342679097,0.7608733197,0.8380660197,0.061024726,0.6285407031,0.00759674,0.8848615125,0.342930118,0.2327848229,0.2165444823,0.9632616233
38.0412491935,20.1538578201,,0.4838001661,0.9097298918,0.7429660925,0.7710346293,0.3135517946,0.9971041092,0.8036508343,0.9838786817,0.1793056548,0.2488277348,0.9448911782,0.0656144693,0.2962044644,0.4536168108,0.8089396235,0.5632497154,0.2817499694,0.1301487671,0.9380032313,0.4396803243,0.9920967671,0.9379807671,0.0589213305,0.4274574706
192.2238729243,144.5371949389,,0.4984687572,0.5147002685,0.2770239173,0.3489631375,0.5428398094,0.5523267797,0.8742696845,0.8415016937,0.0942469631,0.0597725721,0.9546138157,0.9502282819,0.6905815238,0.9232093882,0.0086578467,0.6074994675,0.0954290201,0.0724769461,0.5799851274,0.1041451964,0.4255067683,0.7892085286,0.6071867556,0.2763256169
226.7317155304,172.3434924006,,0.3114729349,0.9511375233,0.6884349256,0.2810500253,0.8433592349,0.297088307,0.469561975,0.5140992942,0.0216041968,0.1184435226,0.5919547167,0.4360076337,0.1856418183,0.1354191984,0.1531755228,0.8149228588,0.4242264252,0.7002679598,0.4310733078,0.1695791369,0.285151165,0.8845698368,0.7012485224,0.0012796736
60.0294594558,59.1400860076,,0.1967441994,0.4540590692,0.3380886052,0.7407012941,0.8895031784,0.2119746384,0.0311912518,0.2034966586,0.7634550976,0.7007108065,0.8718448577,0.7480839573,0.5853054471,0.7915837301,0.2683367076,0.2596781572,0.1191666356,0.2638185563,0.1342115271,0.5465317681,0.295632844,0.0764010149,0.5602039239,0.7275171399
89.252486808,62.7181348804,,0.3061945566,0.6702262876,0.2284202914,0.7145965545,0.5734626111,0.3030170483,0.1564473945,0.9493901769,0.8923987677,0.1157716471,0.969415806,0.1399663904,0.1637251871,0.3570426829,0.789648681,0.8621423591,0.0479131882,0.9501347933,0.0063772703,0.5389978652,0.5566269805,0.378349985,0.6421066681,0.4929682935
206.1054070587,155.9371838111,,0.0682255126,0.6846977516,0.7675664502,0.4767976092,0.5049014269,0.2350263131,0.4337825557,0.3327957487,0.4412635071,0.7773201013,0.8876585821,0.2042592713,0.7276444809,0.2449482323,0.4165557587,0.0285777245,0.8061438173,0.6979373647,0.0277126232,0.8784625692,0.2733907108,0.7738812086,0.3099473618,0.0858997242
45.1407245341,28.1381520202,,0.4012395714,0.0288887069,0.2479366405,0.9828401689,0.2650866592,0.5890114053,0.4634668774,0.5233080545,0.8492232413,0.6038795175,0.3434051813,0.0135189754,0.9996171108,0.0968159512,0.7807389153,0.6697656264,0.3767406805,0.9394856867,0.8028842494,0.7482420172,0.6245410251,0.8441777563,0.1905657728,0.5466413883
55.5016794241,37.1705017252,,0.8163728688,0.4631056747,0.3009206297,0.6642770817,0.8646931411,0.9116512819,0.7000824593,0.5256398115,0.9885414233,0.2912664028,0.8833515968,0.3217184997,0.521307529,0.077785245,0.3151601233,0.2040764629,0.3110142939,0.5621896868,0.2563911922,0.7785881246,0.7163193992,0.8834091024,0.3632143462,0.6889060774
180.398023148,134.7844575401,,0.7336677716,0.5765248293,0.8394495432,0.3541420011,0.1045013774,0.9747886905,0.0035744573,0.7309092773,0.3461610251,0.2501542182,0.4918412242,0.3067888067,0.5260904302,0.354558039,0.9605700419,0.4004442828,0.256179673,0.632977884,0.0735390643,0.2430263153,0.8225619991,0.419333278,0.7644911482,0.2461697849
49.5470969175,30.5733376108,,0.5859041411,0.4975831845,0.2501297685,0.3238022104,0.788206954,0.9129148289,0.0355781791,0.1281452566,0.6843597329,0.2517061738,0.202127093,0.5847055356,0.4801684532,0.1739843273,0.5961977876,0.1667149702,0.9033040241,0.6783905923,0.1487995595,0.9363948356,0.3595941947,0.3072023289,0.4463611416,0.4985819461
147.0900368623,108.5874358789,,0.5343081877,0.2577508789,0.8466683675,0.6616693993,0.9865608243,0.1566132668,0.8877406922,0.7814781067,0.7546884928,0.0742455513,0.4728320358,0.4755899049,0.2414265597,0.2102636,0.3313416969,0.638836795,0.6799440572,0.5633669317,0.5532738711,0.4650545606,0.295268119,0.8149398533,0.5739847757,0.4858741907
154.2376786482,115.6532804778,,0.8703572065,0.6016536744,0.8463087416,0.4742370299,0.8020586291,0.3299322262,0.5787558626,0.4284853606,0.8894127215,0.6939324238,0.3413251891,0.752292483,0.0352422391,0.0987306288,0.0445795386,0.1763618249,0.7616921859,0.2616945005,0.7829790495,0.9297379515,0.9413621958,0.3675589335,0.3000722526,0.16173628
220.8866957027,167.5805072494,,0.4278995879,0.286514323,0.3809953094,0.6399132296,0.3333982471,0.5296538009,0.3068314668,0.3051612177,0.5446746949,0.8124153962,0.6157338545,0.3519286276,0.6964697812,0.3241945174,0.8073173446,0.1197273561,0.2268500781,0.0610903884,0.2996756809,0.2315057679,0.3285609621,0.8687899725,0.9024825496,0.0951283643
143.575717238,105.6851995679,,0.5798083578,0.1638815231,0.304985873,0.0961176613,0.7889241566,0.6544288766,0.5943073017,0.5529779482,0.1195958094,0.7644272909,0.617309375,0.7808344266,0.876817699,0.8817996685,0.0783950871,0.4147856418,0.4284484288,0.9958821804,0.6259559281,0.4812807496,0.6132344287,0.7678864149,0.8217858791,0.5739976308
147.6778996491,109.904518842,,0.6433870822,0.5866150959,0.8106305932,0.8901115248,0.948277308,0.7017466218,0.7111427795,0.8135085564,0.6255374758,0.0982933628,0.2348656301,0.1934116069,0.1668380422,0.3783776245,0.8064685575,0.4600510834,0.9078316795,0.5502579067,0.5063105307,0.2434264047,0.2152354472,0.2895775437,0.485508033,0.2168687691
43.9358337435,33.5225061964,,0.7687471723,0.9340965435,0.1140361641,0.474029013,0.4214692722,0.2007069914,0.0139930142,0.8660792478,0.0297397198,0.3723208258,0.3030092296,0.3753306086,0.3317461846,0.4922581748,0.8268855171,0.7821333351,0.4240263989,0.9250536735,0.8958935163,0.593840097,0.6359338711,0.4951370687,0.0557758816,0.4477767168
43.0863319103,29.0378531493,,0.6343749271,0.2986330615,0.7223339513,0.9745793097,0.4045996703,0.1985654774,0.0875919825,0.4139202655,0.3475556164,0.9600386436,0.5658798078,0.1115600299,0.1102899234,0.9595088265,0.1897755889,0.3948253303,0.923112132,0.4110474118,0.7887035539,0.2230290508,0.1557062418,0.0925361396,0.4870823469,0.4400102423
55.3049814878,36.3407723217,,0.5241074295,0.6260245762,0.0442709481,0.4178877138,0.8814351077,0.4690183336,0.8251615514,0.3742841372,0.8075009519,0.907255909,0.7381194326,0.6696917075,0.2758867332,0.5045712635,0.3060719505,0.947314672,0.5218134532,0.6617278766,0.1469004403,0.064637999,0.8600999722,0.163649523,0.5308897262,0.3841354759
153.993610717,115.0337198214,,0.6097357474,0.853261782,0.3558422869,0.1399446403,0.4700689057,0.8601974262,0.8345651844,0.2779999661,0.6633374126,0.1339081301,0.4247895667,0.3790299433,0.9092477531,0.3832633918,0.0481841428,0.0169874343,0.8295319359,0.9085075494,0.4429755705,0.1798971896,0.6938903194,0.2264838798,0.5737903036,0.185768012
51.7039401813,48.2709499951,,0.5134544414,0.8363244306,0.3826837986,0.8631313303,0.363880101,0.9503432719,0.8069249939,0.6339324144,0.4774082988,0.523659534,0.9119549011,0.5359134346,0.0817073568,0.456115975,0.1920404041,0.1522929737,0.1830367496,0.4113479565,0.5764953204,0.8784596913,0.4922494098,0.3003965487,0.4459426858,0.948562091
41.3234329226,21.8939993573,,0.4743758993,0.1110484795,0.010943796,0.1692909824,0.0660104486,0.4291250073,0.7344208827,0.3638143141,0.9494453987,0.6942307707,0.0896520153,0.1157391254,0.3984770844,0.9600124507,0.8372183903,0.5211385047,0.6180328736,0.6877664982,0.1771357398,0.3060963481,0.1882457052,0.8922741815,0.5865028523,0.8478860424
41.857257899,23.082425039,,0.6933284911,0.780030822,0.8883525204,0.3498138909,0.8665783054,0.8725761244,0.1139907191,0.6629215344,0.6150658045,0.4914202401,0.018962369,0.0221563513,0.1010425715,0.3961007616,0.6918830549,0.270282227,0.6518253783,0.3131933354,0.55572761,0.9797177649,0.6458928671,0.0716390913,0.2027685277,0.2506523994
46.7635532777,26.9274542665,,0.6801570418,0.0685403344,0.9272080494,0.8632057598,0.2618480062,0.8296146514,0.5236498936,0.8920587947,0.9881774021,0.4997881801,0.9049078859,0.8539000256,0.6779223942,0.201945842,0.3592503187,0.9511936904,0.2012985603,0.3356469621,0.8150305393,0.0001913372,0.8179666102,0.0526530855,0.3097557541,0.1867715194
166.3503206661,123.9173795808,,0.6777446248,0.3424039536,0.9709975583,0.8806074556,0.7645736899,0.3881166195,0.2081495209,0.3563254747,0.9715118397,0.112971969,0.4868880609,0.419731975,0.1830073091,0.1258916327,0.01229552,0.6178502975,0.2104289878,0.5976977318,0.8819546671,0.9234226854,0.1778084187,0.9509866062,0.7869262193,0.5276975871
157.465249023,116.9635521638,,0.4869741181,0.6308368724,0.1363725327,0.6497352273,0.8047360303,0.6385114134,0.5606915256,0.0761296731,0.6095036834,0.9566015638,0.1083773644,0.4819588255,0.7106990255,0.4716012267,0.0934251481,0.4519384578,0.8115508608,0.508687333,0.4729490301,0.5201699152,0.6243347543,0.6335225998,0.8387844201,0.4775355893
194.173099147,146.0593766258,,0.2668486413,0.9471849607,0.5921966377,0.6577101861,0.6698909142,0.7028678392,0.6374198062,0.9059198423,0.5077344984,0.7067838929,0.9776016459,0.4589951498,0.7270668887,0.6307441454,0.9258306485,0.0209284346,0.0945924973,0.0601736532,0.2542750934,0.9050594784,0.3094708024,0.8288635423,0.4960629709,0.2321780583
66.7190157956,67.5489463515,,0.1339893657,0.9505488216,0.787385326,0.8232455276,0.6843486146,0.2474398266,0.0914059618,0.6061022861,0.4931606017,0.5971247151,0.3809121962,0.0674410738,0.2062413817,0.5717992371,0.3732432589,0.5244913042,0.8085029394,0.1275692873,0.7088842988,0.7652725972,0.0872268984,0.9166103646,0.0442151728,0.9119404162
95.4161858706,67.0562508382,,0.6357293903,0.7412578357,0.3892554806,0.1986605665,0.0764023027,0.6466401464,0.1628482492,0.7236133944,0.3393432765,0.1572568309,0.8605764789,0.1341425119,0.7712633556,0.2029419937,0.9348083577,0.6347271023,0.5690870497,0.3509428252,0.4716184103,0.6693706767,0.533637226,0.0633822325,0.5159335202,0.1231635615
44.9008050358,27.6942937174,,0.4210228263,0.8331630294,0.4441041669,0.9121900434,0.232824573,0.2164111843,0.6122029602,0.3866156099,0.6309002312,0.975843492,0.6187039866,0.058703278,0.2886073337,0.7769851906,0.9117981579,0.7856726609,0.3974682792,0.1379514038,0.1444512163,0.6867287524,0.7367786843,0.6235456339,0.6344126256,0.7542524636
55.2239027839,36.4684129137,,0.6833872227,0.5957176036,0.5217350953,0.3310577511,0.2898509207,0.18496152,0.7329664329,0.3687855014,0.0913968778,0.5310255613,0.6590261223,0.6569174596,0.6155981208,0.7563415019,0.532881743,0.0175579661,0.6633973492,0.5818732502,0.8534907801,0.7980455363,0.3060892978,0.9726218881,0.8440757242,0.861619608
54.2705545722,53.3240665831,,0.2000988701,0.7088137298,0.8556516081,0.6757829483,0.2598686612,0.3188368519,0.8308267469,0.0286630052,0.948896443,0.3812813652,0.4282488968,0.3655909668,0.4499389984,0.8059767498,0.174670731,0.7312799768,0.7576261564,0.337709274,0.0594603427,0.8273988936,0.3002046702,0.1913414587,0.3154832472,0.751001975
65.7346489428,66.6265612546,,0.0418587659,0.4233445747,0.7406349336,0.5661884058,0.1430301624,0.3722941866,0.8059039472,0.9795302321,0.1633873911,0.259667753,0.9686970057,0.0392211271,0.4805707118,0.8323227326,0.0642596791,0.9585621778,0.0675651209,0.7493221442,0.3833772564,0.8763155003,0.0225311642,0.2683139858,0.0611422436,0.6096201782
181.9784569212,136.2939481362,,0.2771490992,0.6704600045,0.6994264546,0.2295790533,0.7230092463,0.7779480075,0.7247971548,0.5952891927,0.5903071473,0.8644113433,0.8439683702,0.8190027834,0.2890795822,0.2361181321,0.1004798923,0.0032692017,0.0804432033,0.770581665,0.459148239,0.4903233124,0.883774717,0.7392830225,0.5489354171,0.2946487829
209.8787527983,158.6519744786,,0.2454979398,0.312485057,0.1802326216,0.3515595575,0.9961193077,0.2466572725,0.5191577442,0.7078063521,0.4043806698,0.3888187474,0.3493174409,0.8046298188,0.7008738402,0.7971465727,0.6805852934,0.5593448303,0.6881888946,0.473485428,0.0748000065,0.0384558866,0.7806439954,0.9309336678,0.4498886688,0.1334664515
64.6752158689,64.8838382484,,0.223871595,0.0784695798,0.7967715634,0.7999599409,0.4330120909,0.1946216064,0.1975070728,0.1011936156,0.3579927918,0.0834740421,0.7684863741,0.5093610046,0.5353466535,0.8588402355,0.669089222,0.6608423603,0.0182513063,0.1862230553,0.1140638505,0.036176878,0.6899465114,0.2272224177,0.4069955466,0.8411543323
60.7703641868,60.3515782686,,0.5604131931,0.9773381611,0.3725797511,0.7023378477,0.5221756048,0.165656006,0.2070175913,0.6584938098,0.6983129479,0.3936929742,0.6887028042,0.3288185219,0.9542447596,0.7307181213,0.895470914,0.0695158886,0.364579956,0.5541533047,0.0600329874,0.3921939276,0.4272966621,0.0261976551,0.9618177983,0.9107121369
78.3780748752,53.1151408354,,0.5997460816,0.2316087573,0.3012978186,0.6075262165,0.294450376,0.6666124165,0.8319760959,0.2662398832,0.8173911249,0.4652020279,0.6355626263,0.5039882842,0.8574614962,0.4766273449,0.817470135,0.9554415105,0.0429817723,0.066662341,0.072611341,0.8096301816,0.7696543211,0.3052795442,0.0255804071,0.0814598976
69.9639517113,49.3902010975,,0.9740610411,0.0246489595,0.9846540225,0.7116950624,0.777782292,0.0839169549,0.7656478707,0.8323563145,0.9594437181,0.061011368,0.5395170447,0.3088907305,0.0254727756,0.5067565175,0.2366893084,0.9761370235,0.2450746515,0.8428721246,0.9014727583,0.8220228111,0.3909127016,0.9629682923,0.5314801047,0.7410947682
37.3820192513,22.4993194121,,0.0842057759,0.6044386511,0.3598642899,0.3793961958,0.581431106,0.5991916651,0.2422604123,0.0228715714,0.5595481559,0.1824504983,0.7956822179,0.443390555,0.9576349374,0.6413898579,0.203221127,0.1096488233,0.2150556359,0.7191677972,0.1462489546,0.1946167393,0.3097542432,0.3549492846,0.1549259269,0.366871164
102.9722269437,72.6697388278,,0.844995778,0.5368077695,0.7781675061,0.4400596777,0.0588532355,0.2719295455,0.3658256423,0.5729103126,0.0379648767,0.9373350892,0.92869042,0.8616146012,0.6055631365,0.5643706972,0.4960210697,0.8470749959,0.3235029196,0.9315124547,0.625665568,0.6714223844,0.7989934746,0.6925638823,0.2384306365,0.3613733754
70.4057076124,71.1779696119,,0.0189650798,0.151117782,0.7462147755,0.9904105909,0.7484776205,0.7071914726,0.5225190394,0.2774342536,0.1243055135,0.4482341025,0.1243015496,0.5164462438,0.4508091654,0.8342433372,0.315743239,0.5999930159,0.8624303543,0.9355184187,0.8673443432,0.2985067354,0.9556253131,0.2216148911,0.3078719422,0.8883490013
75.7494540239,52.1909633196,,0.7127755354,0.4713559087,0.29203139,0.6832749817,0.0415934459,0.9762939159,0.0133349016,0.0172000864,0.0357660855,0.8438055595,0.1394934516,0.7505652415,0.6260570602,0.8710416803,0.0767582317,0.4282611519,0.6358129835,0.1572435248,0.9799908019,0.8039856228,0.380797671,0.3494750932,0.8168419146,0.5640723599
53.3410436445,29.7221817459,,0.8605038547,0.1756106653,0.9672704538,0.7332437515,0.2765683965,0.7084560037,0.2937361181,0.425403739,0.0836438526,0.6261700698,0.3527503059,0.3145017491,0.0290559637,0.5866938231,0.4350719717,0.4436620117,0.669802673,0.7176813204,0.419685921,0.7651867488,0.6689272108,0.1384677541,0.0058035501,0.1097063943
40.9889706459,23.8306041756,,0.7680245164,0.3768974249,0.7474766532,0.119663181,0.7086161513,0.521374975,0.4570171919,0.0504791159,0.5323564598,0.9572906535,0.9662671399,0.2421732703,0.6285080527,0.5770109198,0.9388641824,0.4948572157,0.6168523582,0.4239138193,0.412000421,0.5434516866,0.655176917,0.8334879227,0.0127733379,0.3201317159
69.301473916,69.9337906189,,0.0427077762,0.2683029196,0.3420789788,0.7174209042,0.0543321372,0.2086984787,0.8480996908,0.1205206463,0.7851826297,0.6573275963,0.6217899214,0.0643731728,0.411131217,0.0432294107,0.9383651946,0.9891218041,0.6779677445,0.5698955481,0.0416507155,0.2170458864,0.6205140509,0.3418332175,0.6222483566,0.9547118633
122.0795487717,88.4566084746,,0.4826514405,0.9254172851,0.6758313283,0.3359959039,0.5602159131,0.3523626623,0.9444782481,0.2647978316,0.2209423545,0.9579372477,0.941809472,0.0906797189,0.6691144679,0.8610750923,0.6417899101,0.9563272377,0.1173051834,0.3398378667,0.2714149689,0.9926452179,0.9035677754,0.8332126902,0.2890966884,0.4054632914
177.0149387441,132.6768614606,,0.7496648685,0.8090224435,0.5534195358,0.8972417244,0.7943991815,0.2777646637,0.8910365224,0.7978311254,0.2558361647,0.3034834065,0.7578281158,0.7402541951,0.5771854765,0.4653180286,0.4540475644,0.7106416217,0.693334508,0.857161964,0.4020282894,0.8258680778,0.6185044123,0.8779028506,0.324130207,0.2480988479
220.5580423081,167.5327408448,,0.9002243734,0.7610056865,0.7689537053,0.2323708994,0.6107981346,0.5197385033,0.3254511866,0.4214973629,0.4546615815,0.7431299271,0.0374180552,0.1519970269,0.258508343,0.4677869061,0.9849463091,0.7154159744,0.5807856181,0.1719894723,0.7347755567,0.2313216167,0.4281399381,0.791019319,0.3780778923,0.0314135597
64.0374089571,64.4803038382,,0.0986184776,0.5364669498,0.1720644595,0.2286102629,0.984908871,0.2173026091,0.3809033601,0.4506339131,0.765625863,0.7067836466,0.7717897116,0.5545304118,0.7886310209,0.1768114975,0.3636109239,0.506725327,0.6075973517,0.7301395868,0.4485008906,0.5126307176,0.5715076908,0.1008728711,0.6106791097,0.9104815358
78.6793850179,79.3222623712,,0.0865017827,0.1649887822,0.452322065,0.305995011,0.6704646569,0.1051484695,0.0028156689,0.9176098702,0.2029737232,0.2078559445,0.3355892525,0.1264764811,0.8367004754,0.4360623351,0.7458329082,0.7810333346,0.8810877241,0.1166010149,0.9527522655,0.8929189138,0.5951006461,0.3093788982,0.181615044,0.9791324752
146.5685185256,107.6466891837,,0.2330764234,0.6840376566,0.6536969171,0.4547709527,0.8761735817,0.0198384644,0.9663342209,0.1613335677,0.5516486643,0.7658120281,0.0806438035,0.3274996363,0.8931650057,0.4507558193,0.151071225,0.0024490722,0.1275639607,0.1164480514,0.2287800914,0.2762094395,0.4870066457,0.3624887125,0.9499973892,0.4071769225
42.9452997124,28.563703148,,0.2401196499,0.0374653807,0.6807804282,0.3138733325,0.4117557922,0.0886819846,0.2312735514,0.7561647244,0.918206819,0.591476531,0.1753732487,0.9305816909,0.2831817314,0.5191940499,0.015822807,0.1350451227,0.3195913365,0.3861690376,0.9201087514,0.6202156524,0.1631554069,0.4986115355,0.5191327911,0.7378486158
71.5691785382,72.1574545365,,0.8260762927,0.1820793213,0.3084848257,0.0209509697,0.0024986232,0.0192587051,0.521244179,0.8862000675,0.2022018897,0.8280641833,0.9515871067,0.2359987537,0.4149488703,0.8376077322,0.1000814312,0.3557051435,0.415139419,0.278376329,0.1843993717,0.1509892081,0.50489624,0.3929960836,0.0132820616,0.9509330198
180.5063561156,135.8912897128,,0.9634350476,0.6952502377,0.45694073,0.8144047291,0.7215485041,0.1575572207,0.2636805821,0.520401344,0.8122602081,0.8909043403,0.2703856352,0.1974685067,0.9621805951,0.7962711102,0.6336037226,0.8529701917,0.2828244389,0.6128662004,0.5683230743,0.8998950838,0.3971249394,0.766040311,0.2231327135,0.1470505588
65.2351890437,65.3223758607,,0.4936070902,0.4265264607,0.7433111924,0.6179087786,0.739158668,0.2326986003,0.2774891947,0.9940344538,0.201064227,0.1988281968,0.6688834927,0.4409366279,0.9299441013,0.4348575545,0.8387009451,0.0673521813,0.1374666752,0.4369977466,0.4171631171,0.2933817354,0.4661787494,0.8734980992,0.0067035444,0.9585633826
176.4410449307,133.7983680314,,0.1935259358,0.9862232482,0.5722410694,0.0878835379,0.838110832,0.9562126908,0.8450344662,0.8518880287,0.0434636842,0.8401871836,0.2994750586,0.4064710931,0.8030770247,0.9750048095,0.2162755418,0.9785835498,0.0601815703,0.0683592893,0.5808647886,0.7760156845,0.466718312,0.5465516996,0.0824002723,0.0425745287
188.198084463,141.1228687975,,0.618187194,0.1139558107,0.2766604209,0.8543890319,0.3945302583,0.8938368379,0.0551822934,0.0587409716,0.1319328901,0.9664716022,0.9233598979,0.0937332492,0.2264041497,0.5980581916,0.2318209708,0.2952715154,0.4272231282,0.9626912068,0.4282519042,0.6972489182,0.5168149403,0.6997186795,0.6009405585,0.2614879348
40.0340485078,24.2669952359,,0.2933471121,0.2200852007,0.070660444,0.9359074723,0.7733125208,0.2778049953,0.5541191715,0.9325469894,0.3135928669,0.9564980488,0.4700472385,0.1414941778,0.9159724592,0.8859609757,0.2881038354,0.6524260111,0.3217986608,0.2000337051,0.4311283613,0.9423878239,0.630462442,0.4745620219,0.1328677381,0.4065983824
104.1431668347,73.3107525502,,0.0825984309,0.64304518,0.8261612336,0.5584836102,0.3373806924,0.6775964661,0.0906660265,0.4058052849,0.0430173038,0.6441344208,0.9245583598,0.2216652769,0.750522585,0.593260431,0.1212465351,0.1723298457,0.2530734429,0.6320686766,0.8299839322,0.0382327787,0.2467318162,0.4371722728,0.9583712753,0.5701799344
124.170764898,89.7676851731,,0.8030424986,0.415519595,0.9350894856,0.8596918987,0.519992105,0.6971129106,0.4928054527,0.4705859694,0.3750408405,0.15253132,0.5540452139,0.9783117379,0.2424162212,0.6681983043,0.0069299511,0.9942199048,0.7565839903,0.9836239352,0.1430226298,0.7138567082,0.7047878175,0.4973903022,0.7961335096,0.5215416137
39.5888094969,21.1660771486,,0.4137764115,0.5824382601,0.7687854868,0.2078989708,0.6593130042,0.1162520969,0.9621410577,0.912679041,0.4717886806,0.1278285164,0.735544486,0.9921177178,0.8372375818,0.6908545639,0.4134342793,0.6282481269,0.7002788429,0.451308937,0.5302327412,0.1469915891,0.8639862679,0.4677397293,0.3579207158,0.692519237
40.2147283356,23.4782017058,,0.3514136133,0.3637606957,0.4963576052,0.1172902711,0.5444800184,0.1448476914,0.8230076469,0.6903356759,0.9481459943,0.4153052662,0.896585705,0.5007718175,0.7412880416,0.1463130577,0.9882370105,0.2391910893,0.3704054849,0.5922505348,0.2742168401,0.3764916389,0.3182703437,0.4300373194,0.3656376958,0.6278718732
