40.99412640912052 42.13246491582259 ;0.0 0.20005568001175417 0.0 5.4738204516507845E-6 0.007084430849346881 
41.05012788027232 42.1219721896169 ;9.570859195984216E-4 0.20359476598111945 0.009676345727924994 0.001097243840104308 7.443433372669585E-4 
41.08654774137833 42.04828861310994 ;0.0 0.21054010961722197 0.0 8.392091806559369E-4 3.3602271342574237E-4 
41.150803747234235 41.459365246078846 ;2.686238683440541E-5 0.18643463864890164 0.1303032712585665 1.3909234811700143E-4 0.006939503753653167 
41.40232323122684 40.75358313075211 ;1.2970273358414414E-5 0.18691966516940556 0.0 0.0 0.011785536237971128 
41.60953184015628 40.738192685908835 ;0.0 0.17366133744006712 0.16611441278462763 6.922508219251609E-4 0.0 
41.71851808442654 40.19666910423952 ;0.0 0.17026147387495016 0.18939934573194064 8.473025206241968E-4 7.245790777044882E-6 
42.07938351131225 40.09599263011176 ;5.133528789926477E-5 0.1741753421602818 0.030400770390640874 0.0 0.0 
42.09754063489026 39.887634056154646 ;1.0478940209767551E-4 0.14594857721263682 0.10543202009301601 1.339723815776353E-5 0.01762771671685288 
42.13328008610624 39.559499285567355 ;7.302817900308969E-5 0.17373955760142934 0.001240946880084498 0.002903523956404216 1.1785951943892037E-5 
42.136407113116576 39.50124251668091 ;0.001129584155845712 0.17018462909038118 0.0 8.386771759086634E-6 7.635377264929273E-4 
42.33853781605023 39.395763674204176 ;3.838281570639549E-6 0.16671882743239297 0.002229228299331934 0.0036514741904983567 0.0 
42.49017419889738 39.39202751970771 ;0.0 0.16771593428650305 0.0023861389323705825 0.0 0.0012805944326447932 
42.49729933619897 39.0350308003466 ;0.0 0.16467613255117625 0.0 9.169684621120207E-5 0.0029616546716772617 
42.57568168434519 38.78098748764155 ;0.0 0.1491349668698317 0.10412543906243321 0.001115328857035534 0.005135838675712042 
42.680006170306626 38.7535009867294 ;0.0 0.12032708665905839 0.10389367272494038 0.0 0.030597588094428856 
42.80190691776279 38.71267759327235 ;0.0 0.1523392695001603 0.11122485418333938 4.653113306212744E-6 0.0 
42.85531017351707 38.406703372780164 ;0.0 0.1532227063087925 0.0 5.566447065591378E-4 0.0031537286733638375 
42.86217443974063 38.28153336952117 ;0.0 0.15483925135816806 0.00475028679857481 0.0 0.0 
42.93833338298384 38.019442927218 ;9.287895638760708E-7 0.14076918768630398 0.16138402739272162 0.0 0.0 
42.964052775781816 37.88815829941021 ;0.0 0.15403917963177965 0.009580960504464164 3.806394739476358E-4 0.0 
42.97005297180953 37.79825885927056 ;3.475771580339383E-4 0.15620743685154104 0.0 1.558104018234648E-4 0.0 
43.26934915271829 37.415789759402934 ;1.269125174843134E-4 0.12206241046665445 0.03169852798846551 0.001344142270740732 0.019176820626253845 
43.28071187423415 37.17576950577203 ;0.0 0.14650769226093394 0.0 0.0015523919216520188 0.0 
43.608782740304655 37.00257073648484 ;3.8048291033403485E-4 0.13015656797085318 0.1250502440385689 0.0012227355931473454 0.0 
43.69750748701441 36.857631964052395 ;5.330323033477422E-5 0.09964505560021635 0.15327299600842748 1.6778799929184437E-6 0.024527150398070942 
43.804136073241416 36.80291235411778 ;2.512792458288133E-4 0.13318062717933563 0.02284156571925882 0.0 0.0 
43.859939700672626 36.323374633597524 ;7.475106690751595E-5 0.12173568805284422 0.13446479324104962 0.0013982427859976021 0.0 
43.90086736823386 36.31160486366318 ;1.2153553715007243E-5 0.12377529575953587 0.04533641194304995 6.20165782054598E-5 0.0045073169905705205 
43.94320695644504 36.28168160373097 ;4.7742618076628365E-4 0.12228789003095258 0.09980983228472495 0.0 0.0 
43.97381107742763 36.15870782976231 ;4.033025800690465E-4 0.11700678440663552 0.0 1.3979302471459195E-4 0.011067492085446815 
44.043316513823726 35.81643312294387 ;4.224756270630304E-6 0.12166945690628331 0.08288351660585232 0.001725033571871697 0.0013312512905524737 
44.102818791900276 35.619751012710104 ;1.3732126255755223E-4 0.10107728976380151 0.3448300716282174 0.0 0.0011532962268008817 
44.25017080171296 35.40590770160533 ;2.5194434675013807E-5 0.115241854636146 0.11361902989805114 6.0911383035569435E-5 0.0020117072695878895 
44.45932416269826 34.868086252415665 ;2.3107407168979056E-4 0.11728509315235401 0.0 1.0950740215234961E-7 0.0026554663319456736 
44.49766223452298 34.76007321139823 ;4.1679770420704865E-5 0.10964229056598386 0.14611458152477574 1.5174848523137773E-4 0.0 
44.784492386802356 34.29739878017203 ;2.8250782852867637E-5 0.1083222014344574 1.221405161634854E-4 0.0 0.007116068537883359 
45.015943380009176 34.11157742248044 ;0.0 0.09024213866016649 0.0 0.0 0.023160557464658352 
45.08895495953619 34.01747323815072 ;0.0 0.1112648080025408 0.0 2.9253011935193745E-6 0.0 
45.16604154656124 33.90095355565477 ;3.779903494732784E-4 0.08398989556654363 0.34869814013405265 1.7097036049883635E-5 5.394823280760984E-4 
45.24343664401529 33.57657157066607 ;0.0 0.09630859076294106 0.0 4.0733531863967545E-5 0.013248098671165446 
45.45212178439343 33.2067351692361 ;0.0016611407832620097 0.09192333395544586 0.08070151252306937 0.0 0.0023737033736925617 
45.479659848667595 32.90180755767985 ;0.0 0.10260655380574521 0.0025911081187585464 0.0 0.0012805944326447932 
45.62487480695935 32.88269716157724 ;0.0 0.09900395876886786 0.003506036561645171 2.1440925940252598E-4 7.554886782568451E-4 
45.771674933691095 32.86108775496523 ;0.0 0.09661375457106951 0.03748250333161547 0.0 0.0 
45.87033292622595 32.66750154117942 ;2.6364567477217635E-5 0.09353345321011852 0.0020612955236500863 7.35423935554882E-5 0.001957652671355823 
45.93229484265491 32.24789312351877 ;2.2509574498723062E-4 0.09237113661704817 0.0 1.658569282600941E-4 0.0011676052689257145 
45.97634413551175 32.041456627297784 ;8.220886551405719E-4 0.08554030133381713 0.09940885485731539 0.0 2.6704579895109597E-4 
46.29917566726665 31.93267726256337 ;2.108494709713511E-5 0.07266773850557745 0.18500494453943972 5.99685136879133E-4 0.00454764547211934 
46.35595339409995 31.796799459551636 ;0.0016358268544428706 0.0714166046914696 0.0 0.0 0.014873856420313192 
46.370907411762516 31.774154167901173 ;0.0 0.056403560077118886 0.0 7.339503426653832E-4 0.03649907334324762 
46.41938343569461 31.679781724587812 ;0.0018306826742463234 0.06812435089302532 0.20874562428234952 5.961243426819312E-4 0.0 
46.43528109755039 31.628905691229026 ;0.0 0.08072052572029859 0.04497633026346079 0.0026080392793512708 0.0 
46.55377198972533 31.4637365662538 ;0.0 0.07090572545557602 0.18700859725832675 0.0 0.0014939150782446176 
46.55467730450852 31.26458482742921 ;0.0 0.07090572545557602 0.18700859725832675 0.0 0.0012607547559043975 
46.62190348084485 31.185220559956733 ;4.0082035330927526E-4 0.048788463047299724 0.0 4.8738100611391737E-4 0.040409323991779454 
46.78625368425146 30.875983640921266 ;1.1641426641384095E-4 0.07992325305331817 0.0 0.001018691515545064 0.0 
47.00340894394848 30.671714801449852 ;0.0 0.06795760970250828 0.040375036784553946 8.682331733346625E-5 0.008922178107381254 
47.02525821019793 30.278371624532085 ;1.320794556627342E-4 0.06271272156614506 0.0015110504502292843 0.0 0.018333563163405255 
47.18330890001245 29.9823557545757 ;2.4126250102521492E-4 0.055901296768143705 0.0 1.7847569500701812E-4 0.022308707119717212 
47.39479127729159 29.889341169521476 ;1.3433967707340765E-7 0.05696801839099458 0.005037869015641072 0.0 0.019651742129696212 
47.46840639173781 29.761303426979403 ;0.0 0.05870552146976782 0.018701253135155832 1.3935552513656014E-5 0.014515047512672685 
47.55677606210782 29.631768483898625 ;8.245088236395742E-5 0.07064182026631534 0.0 5.691445656083773E-6 0.0 
47.62673763338212 29.221882795341806 ;1.9232012198541593E-5 0.046293625759398216 0.11143711015497804 0.0 0.02237611922563676 
47.73808737323847 28.97843965142761 ;0.0 0.0634625650271162 0.0 6.104397492254825E-5 0.004412856334289733 
48.083726221260065 28.960676579682314 ;3.1589832412343074E-6 0.04649028491919721 0.014073415962427026 0.0013562323167032864 0.01846688605117382 
48.14984996511866 28.368698391626385 ;1.428343717954552E-5 0.060047730482801875 0.027121034717708194 1.3470603774406558E-4 6.543510898962637E-4 
48.41920962645478 28.168465285731244 ;0.0 0.04477764383183269 0.07910865552377308 6.76453758316355E-4 0.010177875035837971 
48.50639963542517 27.62947049549263 ;0.0 0.045005501774702306 0.09305044828451592 0.0012556169180734098 0.00798254610814048 
48.63400763879492 27.534008414124425 ;0.0 0.05045861619226063 0.0 0.0 0.006217435655757901 
48.83414732680502 27.39188961332937 ;7.580319611306504E-5 0.04870748195857487 0.07732362130922772 9.442472502514727E-4 0.0 
48.986143116286115 27.381436720103245 ;3.69140649133E-5 0.04538523520723768 0.13228108992837634 6.310299467046559E-6 0.0 
48.988462482635995 26.924424616940957 ;1.5566841865427046E-4 0.03376393179325393 0.012624891819947881 0.0014415033151387738 0.019378007167209266 
49.218643219475766 26.886808937374468 ;0.0 0.04321359769552631 0.001832060883593195 0.0 0.007566075898313545 
49.2429856345068 26.688436580395813 ;0.0 0.04426390405505712 0.023958364872686558 1.921634229179265E-4 0.003609247070586159 
49.24552847554002 26.471224829833705 ;0.0 0.04285087303991173 0.04969795559151868 0.0034016057801815346 0.0 
49.652896095161424 26.029663372060647 ;1.909175573962616E-4 0.04321498019165548 9.145292616435912E-4 3.211368515807666E-5 0.0 
49.766129826724686 25.98339472972898 ;0.0 0.04217389551294802 0.0 0.0 7.201551130560455E-5 
49.84426186655407 25.67094440838448 ;9.366495245784281E-4 0.029415036228104235 0.1602183136785435 0.0 0.0019946559406314544 
49.89015856368984 25.6679411876446 ;3.4469810860283786E-6 0.03762340347442224 0.04697663531762307 5.476857922543676E-4 0.0 
50.00180589866414 25.49953798329992 ;0.0 0.027763633367476115 0.018701253135155832 1.3935552513656014E-5 0.014515047512672685 
50.22503040742329 25.43893321973864 ;1.2761329764016604E-4 0.013896637017097604 0.1302492508385365 0.0 0.023878938410045087 
50.28297496755764 25.148830618539275 ;3.2091968445511034E-4 0.020124570015898437 0.00720730345454608 0.0018430992481177793 0.01723641959039787 
50.43231232859057 25.035270487535023 ;0.0 0.02722982347500339 0.02097413832368955 6.638554733741052E-4 0.007487072000763637 
50.54242762866606 24.753544928958245 ;0.0 0.0201643411302084 0.0 8.794264524602689E-5 0.0190639629981798 
50.76370849260799 24.733301339085727 ;0.0 0.02719632112569155 0.023390540528421544 1.372179806627812E-4 0.003479712083046241 
50.9233397059278 24.18985174241854 ;0.0 0.020967696289373748 0.0 0.0 0.01186097629672691 
50.939808541146455 24.141630753431954 ;0.0 0.021700910464264506 0.07995755689259088 6.196902897623866E-6 0.006268197661397412 
51.1456256768534 24.010256971884445 ;1.319733942460997E-4 0.00827012660400789 0.01020307948265653 1.1136382532856153E-4 0.024167784605666164 
51.160846949713374 23.96096957743385 ;0.0 0.006999648166149428 0.0 4.1117507408657656E-4 0.029314371767090473 
51.48869433246717 23.634569539465602 ;1.933968771607584E-4 0.01192253715658359 7.296531181813676E-4 4.596158526035392E-4 0.016380236112686384 
51.53750676270806 23.367876119566674 ;1.933968771607584E-4 0.01192253715658359 7.296531181813676E-4 1.791506105378309E-4 0.016380236112686384 
51.65815058032712 23.32652454891483 ;0.0 0.013953439597747128 0.15281350224748452 4.239473670865966E-4 0.002553058064221585 
51.87618990514221 23.049724503085702 ;0.0 0.007636809882183293 0.0 0.0 0.01817540995277022 
52.05781265255999 22.814829048761162 ;2.051411481368938E-4 0.01774620492516421 0.0046672850646173256 6.358881190908845E-4 0.0 
52.326379531940404 22.795368671274517 ;2.539436410033201E-4 0.013273863943794807 0.0032789796147616873 1.7860552551315575E-4 0.003126588127207932 
52.4055755083901 22.76899381150968 ;0.0 0.00278738022897862 0.0 0.0 0.01817540995277022 
52.43502708705999 22.366516573784075 ;6.042287258702557E-4 0.014030906149813453 0.0 0.0 6.872081084355635E-6 
52.54449114112462 22.333596510883396 ;0.0 0.0 0.0013069756178744653 1.696186669897583E-4 0.021320969092364472 
52.60509864886901 22.219730831173116 ;2.4052985356739644E-4 0.003691668727110173 0.06192697629284394 0.001554960741790485 0.00808611523220718 
52.68796277931998 22.179807168530697 ;1.0238296934175875E-7 0.0 0.12567013276093636 0.0 0.011913362484149915 
52.68960916960984 21.93561427778129 ;0.0 0.0 0.10982443318320986 0.003847961975320279 0.007304862861678094 
52.75506354140435 21.91000147996436 ;0.0 0.006233483466799944 0.0029865347605469005 2.7533927227540383E-5 0.008881025564732838 
52.83607954968893 21.728201874352287 ;1.3732126255755223E-4 0.0060423278752929355 0.1045655701297055 0.0 0.0011532962268008817 
53.2358078502448 21.278839700055453 ;0.0 0.005582168037277284 0.0025895825604946637 2.2071415339580016E-5 0.004626936388978204 
53.63795168262733 21.088263003678964 ;0.0 0.0 0.046811651498442956 0.0 0.004080485425547568 
53.722697825523305 20.920276863981663 ;9.551203487221028E-6 0.00251066810864995 0.04014755648898119 7.56988941810916E-5 0.0 
53.79733594300926 20.846073359066587 ;3.828177492795411E-4 0.0021790206051200828 0.01651107819867792 0.0 0.0 
53.88483150897087 20.60940822717375 ;7.525694055621206E-5 0.0 0.044127577331389445 3.8692686178694183E-4 0.0015571155148714688 
53.962096383801466 20.50898604252201 ;5.89844501420663E-5 0.0028996530546142422 0.0 0.0 0.0 
54.09700324647919 19.24762520889495 ;0.0 0.0 0.01091437708186882 0.0 2.3277580169624862E-4 
54.14810901798508 17.6866032316263 ;0.0 0.0 0.0 3.2060992570674435E-4 0.0 
54.172056984717784 16.195725342865146 ;0.0 0.0 0.006046299169461669 0.0 1.4100170289784374E-4 
54.1774822683312 15.563266426093822 ;1.57567881909382E-5 0.0 0.0035523128124503303 3.264392444095251E-6 2.457103855865658E-5 
54.180978982661884 14.047964313097836 ;3.038358012718888E-5 0.0 0.0013145628675040114 0.0 5.834600169485468E-5 
54.18131241421893 14.022475565174641 ;8.660899141976018E-5 0.0 0.0 0.0 0.0 
54.18717594213908 6.987785877679349 ;1.744166429561172E-5 0.0 2.768193281389262E-4 0.0 0.0 
54.20470125161483 5.44690312647565 ;2.2269533814242765E-5 0.0 0.0 0.0 0.0 
54.21050135053296 4.322913806606606 ;2.0449864610320758E-5 0.0 0.0 0.0 0.0 
54.24986323243971 3.4922149741549786 ;1.408556633215056E-6 0.0 4.30146241620541E-4 0.0 0.0 
54.255297556719455 2.1385291338709744 ;0.0 0.0 0.0 6.11353433386272E-6 0.0 
54.26029783122085 1.6256954868375508 ;0.0 0.0 0.0 4.674782873589831E-6 0.0 
54.26407595507462 0.9465092529485495 ;2.6418546371494125E-6 0.0 0.0 8.258019731802538E-7 0.0 
54.26918481458196 0.0 ;0.0 0.0 0.0 0.0 0.0 
